ID,title,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,32k-ids,count,positive,neutral,negative,numeric_sentiment
2017-En-20005,I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,0,0,0,1,0,0,0,0,1,0,0,19 2741 1146 8495 28 995 4 887 58 17803 5664 427 3 7396 3440 13203 39 10 28853 117 19 479 669,23,0,0,1,0.0
2017-En-31492,I can be your wolf if you want. Hihi~ breezy,0,0,0,0,1,1,1,0,0,0,0,19 175 60 276 12669 277 75 339 31946 9374 15221 0 22234,13,1,0,0,1.0
2017-En-11402,'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. fuming,1,0,1,0,0,0,0,0,1,0,0,924 31939 23361 1664 924 2960 27457 31946 238 6551 31941 5637 1784 4951 1692 8 521 262 1723 61 458 8 521 31946 16876 158 262 613 31946 18 13029,31,0,0,1,0.0
2017-En-41110,"ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger weary tears of joy",0,1,0,0,1,0,0,0,0,0,0,18 23757 108 277 3 251 657 1865 41 10 223 1067 81 4 2062 457 31951 175 31953 31928 1015 26 455 669 457 4 4050 807 705 19068 5021 39 3536,33,1,0,0,1.0
2017-En-21732,On the last episode of MakingAMurderer poor Brendan glad they appeal it shocking crime documentary reallife,0,0,0,0,0,0,0,0,0,1,0,1479 10 650 3636 39 14886 2976 1134 9431 1779 25822 44 1467 189 3887 36 9824 5034 6253 28164 986,21,0,0,1,0.0
2017-En-40016,We can't even grieve over one black body before another one pops up due to pig brutality,1,0,1,0,0,0,0,0,1,0,0,513 175 31953 31928 395 16897 45 359 150 1422 1985 634 656 150 8378 208 1905 26 8370 21036,20,0,0,1,0.0
2017-En-41283,"species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even frown on talking about eating humans lizardscum",1,0,1,0,0,0,0,0,1,0,0,10487 21 31943 31946 1681 11804 31946 20965 29 31990 26735 248 534 31946 16999 121 2256 311 11436 31951 1498 395 965 341 58 3232 228 3745 6665 100 11521 2263 200,33,0,0,1,0.0
2017-En-10148,'Congratulations your Free 1 month has been activated' Then charges 34.80 the same month. Absolutely furious pouting,1,0,1,0,0,0,0,0,0,0,0,924 31963 213 19652 276 7435 293 753 216 379 17240 31953 2174 5231 458 3399 3540 10 663 753 31946 5695 21602 24 21184,25,0,0,1,0.0
2017-En-21888,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.",1,0,1,0,0,0,0,0,0,0,0,499 4 1428 46 685 26 1565 4 2856 58 75 61 262 994 166 163 28 27216 75 31951 75 593 60 864 26 6120 31949 311 1653 28 2665 921 31946,33,0,0,1,0.0
2017-En-41455,jeezus God,0,0,0,0,1,0,0,0,0,0,0,139 30177 57 1569,4,0,1,0,0.5
2017-En-30204,the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,0,0,0,0,1,0,1,0,0,0,0,10 889 1383 46 4545 402 186 31397 19211 152 112 1224 230 61 857 281 7097 46 15002 4467 26 154,22,1,0,0,1.0
2017-En-10369,I need some to help with my anger,1,0,0,0,0,0,0,0,0,0,0,19 364 260 26 624 84 92 9087,8,0,0,1,0.0
2017-En-22222,Just got done watching Jeepers Creepers it was epic horror horrormoviesarebest movies movie horrorfilm clapper board film projector clapper board,0,0,0,1,1,0,0,0,0,0,0,1222 438 1008 1856 14507 158 15145 303 158 36 81 6533 3969 1530 31934 466 31929 1701 329 11702 1745 626 3969 28409 346 16225 2590 985 10363 346 16225 2590,32,1,0,0,1.0
2017-En-21999,Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey,0,0,0,0,0,0,0,0,1,0,0,1209 31929 95 1534 31953 31928 7685 6402 102 10 4660 46 117 2130 28 9824 31946 269 31946 31950 31946 31973 21338,23,0,0,1,0.0
2017-En-30035,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL cheering,0,0,0,0,1,1,0,0,0,0,0,911 644 58 10 884 28 332 1153 438 4 5961 5508 4147 195 4 13996 4145 81 3231 391 6548 311 2488 8285 5165 5165 18614,27,1,0,0,1.0
2017-En-31430,"Look at us, smiling in the photograph You can see the secrets behind the fake smiles (**) ( copyright FACTa fact of life)",0,0,0,0,1,0,0,0,0,0,0,2276 166 128 31951 13509 41 10 5389 636 175 455 10 6442 2248 10 6238 17752 201 0 31977 201 18911 28124 31930 889 39 567 31977,28,0,0,1,0.0
2017-En-41395,It's been 5 weeks and I still go through depression smh,0,0,0,0,0,0,0,1,1,0,0,133 31953 31932 379 592 1504 28 19 485 298 502 9859 414 31935,14,0,0,1,0.0
2017-En-40064,We have left Maine. sadness,0,0,0,0,0,0,0,0,1,0,0,513 103 1240 15274 31946 10852,6,0,0,1,0.0
2017-En-40300,"Where has your 50% grapefruit squash gone,not been able to get for weeks unhappy",0,0,1,0,0,0,0,0,1,0,0,5784 216 276 2656 0 31794 27826 2444 31951 1078 379 864 26 203 61 1504 8840,17,0,0,1,0.0
2017-En-20895,Howl at the moon with at next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED,1,0,1,1,0,0,0,0,0,0,0,890 31936 166 10 9188 84 166 803 20574 10 8855 153 61 4 11216 3395 2014 39 28047 2891 3597 1318 2288 28 29827 31955 1432,27,0,0,1,0.0
2017-En-41067,I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous. sad,0,0,1,0,0,0,0,1,1,0,0,19 250 1491 18016 296 272 260 608 445 4794 152 7332 31946 133 31953 31932 104 1727 3239 1447 74 3589 445 64 1231 6467 31946 2130,28,0,0,1,0.0
2017-En-21533,What worries you masters you. - Haddon Robinson Jesusisthesubject anxious,0,0,0,1,0,0,1,0,0,0,1,1122 9651 75 13264 75 31946 349 3189 6761 15087 3886 188 668 601 1132 9528,16,1,0,0,1.0
2017-En-21332,Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin,0,1,0,0,0,1,1,1,0,0,0,1106 1261 382 10 17095 74 95 4032 95 1647 1313 703 28 416 95 1647 1313 1692 31946 349 3683 98 31946 28535,24,1,0,0,1.0
2017-En-30244,of Akkad this is too much hilarity for one day,0,0,0,0,1,0,1,0,0,0,0,39 19827 31949 73 64 46 316 321 28503 61 150 644,12,1,0,0,1.0
2017-En-11569,"me: wow today's such a good day *an hour later: burns food, gets sick, spills boiling hot water on myself* me: never mind",0,0,1,0,0,0,0,1,0,0,0,154 31991 6928 1699 31953 31932 834 4 205 644 31926 0 44 1059 1694 31991 12191 1577 31951 1243 4535 31951 13691 13346 1502 992 58 1190 0 154 31991 595 1280,33,0,0,0,0.5
2017-En-10885,I wouldn't have anger issues.....if she didn't have lying issues.....think about that one. pow lies confusion,1,0,1,0,0,0,0,0,0,0,0,19 1639 31953 31928 103 9087 1442 2406 120 351 596 31953 31928 103 10120 1442 2406 8409 228 74 150 31946 1754 6967 9938,25,0,0,1,0.0
2017-En-40218,When you have 15 doe run the opposite side of you slightly frowning,0,1,0,0,0,0,0,0,1,0,0,974 75 103 2208 138 31927 847 10 7119 1028 39 75 2328 965 341 25,16,0,0,1,0.0
2017-En-40266,Steve Put a damper on my mood.,1,0,1,0,0,0,0,0,1,0,0,6329 6842 4 2111 552 58 92 4788 31946,9,0,1,0,0.5
2017-En-10820,pray for my boy huff,0,0,0,0,0,0,0,0,0,0,0,6301 61 92 1609 70 901,6,0,0,1,0.0
2017-En-41506,"Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-",0,1,0,0,0,0,0,0,0,0,0,2582 77 31953 31932 2259 4744 31 108 121 38 24232 464 166 10 1480 31951 3549 2416 6027 6654 4 7250 281 3007 2878 31946 2066 14941 1751 669 31958,31,0,1,0,0.5
2017-En-10092,Worst juror ever? Michelle. You were Nicole's biggest threat. bitter bb18,1,0,1,0,0,0,0,0,0,0,0,16483 139 99 23 738 31992 13928 31946 636 350 16374 31953 31932 4231 6502 31946 7634 18263 12044,19,0,0,1,0.0
2017-En-40110,I have not nap for 3 days in a row I'm very unhappy rn,1,0,0,0,0,0,0,0,1,0,0,19 103 104 10830 61 458 947 41 4 8444 19 31953 31940 170 8840 219 31933,17,0,0,1,0.0
2017-En-10159,"he's stupid, I hate him lol bitter",1,0,1,0,0,0,0,0,0,0,0,121 31953 31932 4087 31951 19 2682 669 5004 7634,10,0,0,1,0.0
2017-En-40444,Candice on great british bake off with that pout does my head in oncoming fist light skin tone rolling eyes,1,1,0,0,0,0,1,0,0,1,0,14156 159 58 177 23767 454 11168 382 84 74 24 157 313 92 838 41 58 5770 16946 598 1583 4012 7351 2259,24,1,0,0,1.0
2017-En-20302,horrid having a car n no liscence,1,0,1,1,0,0,0,0,1,0,0,19028 995 4 708 43 262 32 5216 631,9,0,0,1,0.0
2017-En-10230,Girls irritate me so much lol,1,0,1,0,1,0,0,0,1,0,0,11608 15746 154 117 321 5004,6,0,0,1,0.0
2017-En-41264,People are trying too hard to hate on Cam Newton without understanding his position sad,0,0,1,0,0,0,0,0,1,0,0,5038 112 1193 316 578 26 2682 58 5274 22096 703 2732 311 3163 2130,15,0,0,1,0.0
2017-En-20037,'Operation Echoes' is gathering momentum ... tense nervous feelsick excited,0,0,0,1,1,0,1,0,0,0,0,924 31966 552 217 266 22856 31953 46 14805 18658 2156 13064 8205 1746 297 2353,16,0,0,0,0.5
2017-En-20964,This maybe a new start but it will always be align with the end. start forward,0,1,0,0,1,0,1,0,0,0,0,164 1761 4 429 584 102 36 223 746 60 14474 84 10 477 31946 584 1423,17,1,0,0,1.0
2017-En-40310,Angry shouting match between a pessimist & an optimist: 'You're a half empty-headed 'You're half full of,1,0,1,0,0,0,0,0,0,0,0,19227 29375 2527 1079 4 24 180 124 188 775 101 8074 188 31991 924 2990 31953 7 4 1341 5365 31958 20191 924 2990 31953 7 1341 887 39,30,0,0,1,0.0
2017-En-30365,james did it not just enliven your soul,0,0,0,0,1,0,0,0,0,0,0,139 1115 290 36 104 204 243 642 252 276 3680,11,1,0,0,1.0
2017-En-20852,Now ...what to do for the next hour while waiting for OurGirl to start ?!,0,1,0,0,0,0,1,0,0,0,0,1570 2156 2050 26 138 61 10 803 1059 659 2482 61 3073 23668 26 584 31926 5486,18,1,0,0,1.0
2017-En-21526,Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand,1,0,0,0,0,0,0,0,1,1,0,10055 2486 4840 463 11270 172 924 17742 1425 30116 41 101 1059 203 4 6109 659 75 175 31953 28 19 31953 31940 172 2965 845 41 10574 166 74 2250 39 7990,34,0,0,0,0.5
2017-En-31243,"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",1,0,1,1,0,0,0,0,1,0,0,94 2068 39 1741 1279 31953 31932 567 46 1468 333 12375 152 27895 31951 102 61 608 364 26 2715 74 95 31953 7 685 26 3829 166 260 918,31,0,0,1,0.0
2017-En-20181,"Oh god, not Brewer again. The horror, the horror",1,0,1,1,0,0,0,0,0,0,0,3419 5271 31951 104 19148 13 517 31946 94 3969 31951 10 3969,13,0,0,1,0.0
2017-En-11282,Like a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie & a mini batternburg Winner!,0,0,0,0,1,0,1,0,0,0,0,2445 4 865 14920 1303 19 4149 187 10 10578 39 92 2289 16629 621 61 4 11168 3476 181 31874 4 12002 905 31939 151 775 4 3487 809 31933 12454 7433 948 31956,35,1,0,0,1.0
2017-En-40866,"Airways In your Concorde Lounge in Terminal 7 JFK. So saddened to have to say, service so far is dismal. Don't expect a reply.",1,0,1,0,0,0,0,1,1,0,0,5612 689 646 276 11192 28611 218 15462 41 24134 6905 1200 20543 31946 734 22878 26 103 26 572 31951 1664 117 721 46 29368 31946 1681 31953 31928 655 4 12125 31946,34,0,0,1,0.0
2017-En-11499,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. smrtruinslives,1,0,1,0,0,0,0,0,0,0,0,238 979 25 4495 31946 11285 61 10 7912 4962 396 262 285 31946 238 979 25 641 2556 1015 31946 2953 15782 31946 414 31934 2718 23337 27628,29,0,0,1,0.0
2017-En-10146,i was angry.,1,0,0,0,0,0,0,0,0,0,0,332 81 6818 31946,4,0,0,1,0.0
2017-En-11439,I love when people say they aren't racist right before they say some racist shit... Not how that works... fuming,1,0,1,0,0,0,0,0,0,0,0,19 278 261 608 572 189 2301 31953 31928 19615 607 634 189 572 260 19615 171 12 314 801 327 74 542 314 18 13029,26,0,1,0,0.5
2017-En-21859,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn!,1,0,1,0,0,0,0,1,1,0,0,10094 46 22417 102 10 1280 46 6014 31946 734 2130 314 2711 26 203 2498 61 207 41 2031 1402 31946 24765 31956,24,0,0,1,0.0
2017-En-22194,Yellow Submarine is under tremendous pressure from Los Blancos. WaveAfterWave RMAVIL,0,0,0,0,0,0,0,0,0,0,0,14569 8078 3107 282 46 602 8354 3470 195 11064 1297 5312 302 31946 17892 4731 31964 651 21092 31982 4694,21,0,0,1,0.0
2017-En-40447,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,0,0,0,0,0,0,1,0,0,0,0,4344 19 419 10 5003 3953 8280 46 449 182 251 28 510 19 273 359 166 10 667 3714 22944 19677 39 10 1382 28 419 95 31953 7 3193,31,0,0,0,0.5
2017-En-11185,You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). umbrage,1,0,1,0,0,0,0,0,0,0,1,636 482 112 31539 21037 222 987 281 714 2576 6948 12407 15424 201 31950 369 572 3385 557 111 1791 2979,22,0,0,1,0.0
2017-En-20180,I'm afraid she's the goat you libeling people? afraid goat libeling,0,0,0,1,0,0,0,0,0,0,0,19 31953 31940 4079 351 31953 31932 10 27199 75 100 3389 25 608 31992 4079 27199 100 3389 25,20,0,0,1,0.0
2017-En-20088,jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? creepy EnoughIsEnough,0,0,1,1,0,0,0,0,1,0,0,139 536 2692 3673 11125 98 6768 9647 2531 6631 3507 3817 31967 1291 31968 4568 31992 8133 12231 8743 9344 202,22,0,0,1,0.0
2017-En-20955,No we didn't just bully our professor to move the Chem quiz to Monday tears of joy,0,1,0,0,1,0,1,1,0,0,0,1086 95 596 31953 31928 204 20280 554 9394 26 1572 10 21819 23486 26 12338 5021 39 3536,19,1,0,0,1.0
2017-En-30417,I've got some new pens to break in. Name an animated series and I'll draw you in that style crayon,0,1,0,0,1,0,1,0,0,1,0,19 31953 45 438 260 429 6414 26 1486 41 31946 15331 101 11298 664 28 19 31953 30 1841 75 41 74 1275 15762 27,26,1,0,0,1.0
2017-En-30014,screaming in fear you've had me tears of joy tears of joy the whole time watching ishABC after you've lost your glasses! It was hilarious!,0,0,0,0,1,0,1,0,0,0,0,11135 41 4032 75 31953 45 227 154 5021 39 3536 5021 39 3536 10 1136 265 1856 46 31935 8019 31963 427 75 31953 45 1675 276 3666 31956 133 81 4467 31956,34,0,0,0,0.5
2017-En-30435,"Quote Soup: Be happy not because everything is good, but because you can see the good side of everything.",0,0,0,0,1,1,1,0,0,0,0,31926 0 31938 1426 22522 31991 971 800 104 354 976 46 205 31951 102 354 75 175 455 10 205 1028 39 976 31946,25,1,0,0,1.0
2017-En-10727,ehhh I guess. I want to everyone I've ever burst out laughing in front of tears of joy,0,0,0,0,1,1,0,0,0,0,0,56 22204 19 1555 31946 19 339 26 1383 19 31953 45 738 11532 187 5136 41 1703 39 5021 39 3536,22,1,0,0,1.0
2017-En-30553,"My boss likes to stand in my office & smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",1,0,1,1,0,0,0,1,0,0,0,456 7136 2256 26 966 41 92 2964 775 5550 166 154 172 4 16409 31991 8336 50 7045 38 10481 551 31951 28 2719 154 327 250 19 108 277 19 103 4 4334 26 926 279 31946,39,0,0,1,0.0
2017-En-21958,amwriting horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,0,0,0,1,0,0,0,0,1,0,0,250 8293 3969 41 10 1678 28 4 2284 4244 680 2355 2823 46 1835 195 10 2642 31946 725 112 262 6781 343 26 4244 214 31946 25006 31946,30,0,0,1,0.0
2017-En-10394,fire Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured. fire anger ~Mark Twain,1,0,1,0,0,0,0,0,0,0,0,2392 8589 13 46 10 9290 74 175 138 222 6679 26 10 26374 41 384 36 46 9006 281 26 1005 58 384 36 46 15744 31946 2392 9087 31926 0 20760 21628,34,0,0,1,0.0
2017-En-40817,This world has some serious issues we should all go to therapy,1,0,1,0,0,0,0,1,1,0,0,164 917 216 260 2062 1442 95 593 163 298 26 9550,12,0,0,1,0.0
2017-En-30548,"- felt like he couldn't control and here she was, giving so much of herself, selflessly pleasing him. His groans were -",0,0,0,0,0,0,0,0,0,0,0,349 1337 172 121 1203 31953 31928 1757 28 845 351 81 31951 2108 117 321 39 3012 31951 1946 3918 9864 669 31946 2066 11513 484 350 349,29,1,0,0,1.0
2017-En-11693,how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it cod,1,0,1,0,0,0,0,0,0,0,0,327 138 111 2466 9061 12126 31992 28680 19 31953 31940 4699 0 58 171 3468 12126 261 19 457 28 19 31953 31940 18 979 6 359 36 29641,30,0,0,1,0.0
2017-En-20825,only offering 6 moth warranty ps4pro truth ripoff,1,0,1,0,0,0,0,0,0,0,0,309 6627 983 20 506 3676 8469 31989 3158 2828 23379,11,0,0,1,0.0
2017-En-30173,uff!! Look at your Arsenal fans cheering for every goal against United. haha,0,0,0,0,1,0,1,0,0,1,0,111 353 390 2276 166 276 1805 12490 67 2069 18614 61 361 6376 2178 7074 31946 12025,18,1,0,0,1.0
2017-En-41450,All work and no play makes Jack a dull boy,0,0,0,0,0,0,0,0,0,0,0,1204 207 28 262 457 707 2913 4 4868 1609,10,0,0,1,0.0
2017-En-11111,If I do my homework now I can watch revenge and possibly go out tonight' *plays on phone for 2 hours to avoid doing homework,0,1,0,0,1,0,1,0,0,0,0,499 19 138 92 10655 483 19 175 755 9714 28 4438 298 187 13192 31953 31926 0 8748 58 722 61 345 1363 26 3557 1487 10655,28,1,0,0,1.0
2017-En-11480,there was a US diver named steele johnson. i'd like him barred from the olympics.,1,0,1,0,0,0,0,0,0,0,0,343 81 4 1382 17175 5128 72 953 49 20937 1610 31946 332 31953 31937 172 669 1919 569 195 10 11 10134 779 31946,25,0,0,1,0.0
2017-En-21675,ross rojo is awful,0,0,1,0,0,0,0,0,0,0,0,508 399 508 8542 46 4381,6,0,0,1,0.0
2017-En-20219,And here we go again downcast sweat restless,0,0,0,0,0,0,0,0,1,0,0,730 845 95 298 517 464 5046 5012 30321,9,0,0,0,0.5
2017-En-21826,"Give it up Gas, I don't hate u, I just don't respect ur rudeness. bully",1,0,1,0,0,0,0,0,0,0,0,7622 36 208 24044 31951 19 372 31953 31928 2682 111 31951 19 204 372 31953 31928 3582 4139 23884 7861 31946 20280,23,0,0,1,0.0
2017-En-21503,whats with these boxes when i search google on chrome distracting,1,0,1,0,0,0,0,0,0,1,0,13118 84 304 4691 261 332 2348 10858 58 10418 8921,11,0,0,1,0.0
2017-En-20441,"When you wake up, scroll through social media, and another father was taken from his child everyday KeithLamontScott",0,0,1,1,0,0,0,1,1,0,0,974 75 5731 208 31951 10691 502 3901 4391 31951 28 656 2369 81 2308 195 311 827 2743 13243 31970 174 940 29897,24,0,1,0,0.5
2017-En-21548,%95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian,0,0,1,1,0,0,0,0,0,0,0,31926 0 8568 39 10951 31931 3953 81 4991 84 16192 2178 10951 41 4699 31932 31926 0 3296 39 7350 41 10951 46 16192 829,26,0,0,1,0.0
2017-En-31525,"Mon Celtic, give us something to cheer - place is empty, soaked & its my wee nephew's Birthday ffs, started well, now dropped off.",0,0,0,0,1,1,0,0,1,0,0,3852 14723 31951 747 128 691 26 12687 349 1035 46 5365 31951 14543 775 515 92 805 5761 31953 31932 16741 18 23757 31951 1146 254 31951 483 3251 382 31946,32,1,0,0,1.0
2017-En-10507,"It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you Psychowasp",1,0,1,0,0,0,0,0,0,0,0,133 31953 31932 18756 2523 25532 61 15234 277 75 1080 36 187 36 223 391 1245 36 31953 31932 20 5734 5698 31951 19798 28 18416 75 16110 71 3836,31,0,0,1,0.0
2017-En-21231,terrible,1,0,1,0,0,0,0,0,0,0,0,3069,1,0,0,1,0.0
2017-En-20054,"I'm surrounded by those Trump voters. You're right, it is fucking terrifying. redstate",1,0,1,1,0,0,0,0,0,0,0,19 31953 31940 14053 296 714 1964 1454 232 53 158 31946 636 31953 7 607 31951 36 46 18 979 25 14825 31946 1863 16957,26,0,0,1,0.0
2017-En-22173,Democracy doesn't work mob mentality mass hysteria mongering oligarchy,1,0,1,0,0,0,0,1,0,0,0,20683 2722 676 31953 31928 207 5632 20685 3879 2995 83 7953 20 213 1656 11 11458 17884,18,0,0,1,0.0
2017-En-21698,I'm so bored and fat and full and ridiculously overweight and rolls galore terrible,1,0,1,1,0,0,0,1,1,0,0,19 31953 31940 117 4553 28 4116 28 887 28 11337 17766 28 8291 24429 3069,16,0,0,1,0.0
2017-En-40551,"Like, 'loon attic'. Luckily it quickly sunk in that it was the wrong pronunciation, but I still couldn't stop saying it. It just stuck.",0,1,1,0,0,0,0,0,0,1,0,2445 31951 924 1347 27 17097 4204 8179 36 1229 29880 41 74 36 81 10 1404 21305 31951 102 19 485 1203 31953 31928 1674 2592 36 31946 133 204 2886 31946,33,0,0,1,0.0
